,Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,ID
23684,2016-04-08,18.2,24.7,0.0,5.8,9.2,ENE,26.0,E,NE,11.0,9.0,67.0,57.0,1020.7,1018.8,1.0,1.0,23.2,22.4,No,No,23685
23685,2016-04-09,18.3,24.6,0.0,3.6,6.5,WSW,30.0,N,WNW,13.0,11.0,66.0,64.0,1020.7,1018.8,3.0,7.0,23.5,23.2,No,No,23686
23686,2016-04-10,18.9,24.6,0.0,3.0,5.2,NW,30.0,NNW,SSW,9.0,9.0,72.0,74.0,1020.8,1018.8,2.0,7.0,22.7,21.9,No,No,23687
23687,2016-04-11,18.0,24.6,0.4,3.2,6.8,SW,20.0,WSW,SE,2.0,9.0,79.0,78.0,1019.9,1017.7,5.0,6.0,22.2,22.4,No,No,23688
23688,2016-04-12,17.6,25.4,0.4,3.0,3.4,ENE,28.0,NE,S,11.0,9.0,82.0,93.0,1019.8,1018.3,7.0,7.0,22.1,21.5,No,Yes,23689
23689,2016-04-13,20.4,25.3,12.4,2.4,6.8,SSE,35.0,NNE,W,11.0,11.0,77.0,63.0,1019.4,1017.6,7.0,5.0,24.1,24.8,Yes,No,23690
23690,2016-04-14,20.4,24.5,0.0,3.0,9.3,SSE,31.0,SSE,ESE,20.0,17.0,81.0,74.0,1019.7,1017.6,4.0,3.0,22.5,22.9,No,No,23691
23691,2016-04-15,18.8,24.2,0.0,4.0,9.0,SE,41.0,SE,ESE,15.0,20.0,79.0,71.0,1017.7,1014.0,2.0,1.0,22.7,22.8,No,No,23692
23692,2016-04-16,19.0,24.6,0.0,4.2,8.6,SE,35.0,SSE,S,20.0,17.0,83.0,75.0,1014.6,1011.7,3.0,2.0,21.7,23.2,No,Yes,23693
23693,2016-04-17,19.4,23.4,1.4,2.6,7.6,SSE,37.0,SE,SE,20.0,19.0,88.0,70.0,1015.1,1013.1,7.0,1.0,19.7,22.9,Yes,Yes,23694
23694,2016-04-18,18.7,23.8,2.2,4.0,2.4,SE,33.0,SE,ESE,20.0,19.0,69.0,76.0,1017.0,1015.8,7.0,7.0,21.7,20.7,Yes,No,23695
23695,2016-04-19,19.2,24.5,0.4,3.6,1.8,ESE,39.0,E,ESE,19.0,24.0,73.0,70.0,1020.1,1019.0,7.0,7.0,21.8,21.6,No,No,23696
23696,2016-04-20,20.1,24.7,0.0,4.0,4.1,ENE,50.0,ESE,ESE,17.0,22.0,78.0,86.0,1021.9,1019.8,6.0,8.0,22.7,21.5,No,Yes,23697
23697,2016-04-21,19.5,25.0,4.0,3.0,9.9,E,46.0,E,E,30.0,30.0,71.0,72.0,1023.3,1021.6,2.0,4.0,23.0,22.9,Yes,No,23698
23698,2016-04-22,19.6,24.3,0.0,5.0,9.1,E,37.0,E,E,19.0,26.0,60.0,65.0,1022.2,1018.9,1.0,5.0,23.3,22.4,No,No,23699
23699,2016-04-23,16.5,24.1,0.0,5.4,5.8,ENE,31.0,ESE,ENE,15.0,19.0,68.0,87.0,1017.8,1014.7,7.0,7.0,22.2,21.9,No,Yes,23700
23700,2016-04-24,20.3,25.6,2.4,1.4,5.2,NNW,39.0,NNW,WNW,15.0,15.0,90.0,85.0,1013.6,1011.5,7.0,7.0,22.7,23.6,Yes,Yes,23701
23701,2016-04-25,18.3,23.7,7.4,3.4,6.6,ESE,56.0,ESE,ESE,17.0,20.0,83.0,73.0,1016.4,1015.8,5.0,4.0,21.9,22.8,Yes,Yes,23702
23702,2016-04-26,19.0,22.9,6.6,4.0,8.0,SE,52.0,ESE,ESE,28.0,26.0,67.0,68.0,1021.0,1019.6,3.0,4.0,20.6,20.9,Yes,No,23703
23703,2016-04-27,18.7,23.2,0.0,6.2,,ESE,52.0,ESE,ESE,28.0,26.0,57.0,60.0,1024.6,1022.5,1.0,2.0,21.5,21.3,No,No,23704
23704,2016-04-28,18.0,23.0,0.6,5.4,,ESE,41.0,ESE,ESE,26.0,20.0,74.0,75.0,1026.2,1024.1,8.0,5.0,20.8,22.2,No,Yes,23705
23705,2016-04-29,18.0,24.0,9.4,4.4,,E,43.0,NE,E,9.0,20.0,89.0,80.0,1026.3,1023.4,8.0,5.0,20.4,22.3,Yes,No,23706
23706,2016-04-30,19.3,23.6,0.8,,,E,41.0,E,E,24.0,24.0,80.0,80.0,1025.1,1022.7,5.0,7.0,21.9,21.5,No,No,23707
23707,2016-05-01,19.1,24.0,0.2,,,ENE,39.0,E,E,26.0,22.0,61.0,60.0,1024.5,1022.2,,2.0,22.6,22.9,No,No,23708
23708,2016-05-02,17.1,24.3,0.0,12.2,,,,ENE,ENE,19.0,17.0,65.0,70.0,1022.6,1019.8,4.0,,22.7,22.0,No,No,23709
23709,2016-05-03,19.0,23.9,0.4,3.0,,NE,41.0,,NE,,20.0,,76.0,,1017.5,,,,22.3,No,No,23710
23710,2016-05-04,21.2,24.1,0.4,3.0,,NNE,37.0,NNE,NNE,20.0,19.0,87.0,87.0,1018.6,1017.2,,8.0,22.0,22.5,No,No,23711
23711,2016-05-05,20.9,22.5,0.0,1.8,,NE,33.0,NE,NE,20.0,13.0,83.0,87.0,1021.0,1019.0,7.0,8.0,22.2,21.7,No,Yes,23712
23712,2016-05-06,20.4,23.6,4.4,1.6,,ENE,50.0,ENE,ENE,22.0,22.0,85.0,79.0,1020.0,1017.8,7.0,1.0,21.8,22.6,Yes,Yes,23713
23713,2016-05-07,18.4,21.5,26.2,,,E,48.0,E,E,28.0,28.0,91.0,87.0,1019.1,1016.6,8.0,8.0,20.4,20.4,Yes,Yes,23714
23714,2016-05-08,19.3,22.4,39.9,,,ESE,57.0,E,ESE,20.0,28.0,97.0,95.0,1015.4,1011.4,7.0,6.0,20.1,20.1,Yes,Yes,23715
23715,2016-05-09,19.6,23.3,13.0,,,SE,41.0,SSE,S,15.0,17.0,87.0,85.0,1013.5,1011.9,7.0,7.0,21.5,21.6,Yes,Yes,23716
23716,2016-05-10,19.0,22.4,2.4,1.4,,WSW,33.0,WSW,W,15.0,19.0,91.0,88.0,1014.0,1013.2,8.0,8.0,20.8,21.3,Yes,No,23717
23717,2016-05-11,18.3,23.1,0.2,1.6,,WNW,39.0,NW,WNW,15.0,19.0,85.0,84.0,1014.4,1012.4,4.0,,21.7,22.6,No,Yes,23718
23718,2016-05-12,19.0,21.4,6.2,2.6,,WNW,31.0,,SSE,0.0,11.0,92.0,88.0,1016.6,1015.5,8.0,3.0,20.3,20.1,Yes,No,23719
23719,2016-05-13,17.2,22.3,0.2,1.2,,SSE,31.0,SSE,SE,15.0,13.0,75.0,61.0,1021.0,1019.9,,,20.9,21.0,No,No,23720
23720,2016-05-14,16.3,22.3,0.2,,,ESE,31.0,ESE,SE,15.0,20.0,70.0,69.0,1022.3,1019.6,1.0,2.0,20.9,20.8,No,No,23721
23721,2016-05-15,18.2,22.6,0.0,,,ESE,37.0,ESE,ESE,22.0,20.0,71.0,74.0,1019.3,1016.5,8.0,3.0,21.1,21.3,No,No,23722
23722,2016-05-16,19.4,22.2,0.0,8.2,,SE,33.0,SE,SSE,19.0,17.0,80.0,76.0,1018.8,1017.1,8.0,8.0,20.9,20.6,No,No,23723
23723,2016-05-17,17.0,22.4,0.0,4.4,,SSE,26.0,SE,SE,13.0,15.0,66.0,68.0,1021.3,1019.7,1.0,1.0,20.9,21.1,No,No,23724
23724,2016-05-18,15.9,22.4,0.0,3.2,,NE,20.0,E,ENE,4.0,4.0,64.0,71.0,1021.0,1017.9,,8.0,21.0,20.5,No,No,23725
23725,2016-05-19,15.2,23.3,0.0,2.0,,N,28.0,NE,NNW,11.0,11.0,74.0,72.0,1018.6,1015.0,,1.0,20.8,22.3,No,Yes,23726
23726,2016-05-20,18.0,22.4,1.2,2.0,,WSW,37.0,WSW,WSW,9.0,15.0,82.0,73.0,1016.1,1013.4,4.0,,21.3,21.2,Yes,No,23727
23727,2016-05-21,19.0,21.5,0.0,,,SSW,65.0,SW,SW,33.0,35.0,56.0,60.0,1016.3,1014.5,8.0,8.0,20.5,20.3,No,Yes,23728
23728,2016-05-22,16.1,20.9,1.5,,,SSW,54.0,S,SW,24.0,17.0,80.0,71.0,1018.7,1015.3,7.0,8.0,18.5,18.9,Yes,Yes,23729
23729,2016-05-23,16.6,21.0,2.1,13.6,,SSW,46.0,SSW,SSW,24.0,26.0,55.0,51.0,1014.7,1012.3,,,19.7,20.1,Yes,No,23730
23730,2016-05-24,15.9,21.9,0.6,4.6,,W,54.0,W,WNW,24.0,22.0,61.0,75.0,1013.6,1010.4,,8.0,20.9,20.3,No,Yes,23731
23731,2016-05-25,16.1,21.8,3.8,3.8,,WSW,57.0,W,WSW,35.0,31.0,57.0,65.0,1010.8,1009.3,3.0,7.0,21.0,20.1,Yes,Yes,23732
23732,2016-05-26,16.2,21.0,2.8,4.2,,WSW,50.0,WSW,WSW,22.0,15.0,78.0,69.0,1015.3,1013.7,8.0,6.0,17.6,20.5,Yes,No,23733
23733,2016-05-27,15.6,22.1,0.0,2.2,,NNW,65.0,NW,NW,17.0,24.0,62.0,64.0,1014.2,1010.3,,1.0,20.2,21.2,No,Yes,23734
23734,2016-05-28,17.6,22.4,12.4,,,NW,63.0,WNW,W,24.0,26.0,81.0,73.0,1010.3,1009.5,7.0,,21.2,22.0,Yes,No,23735
23735,2016-05-29,19.6,21.9,0.4,,,WSW,61.0,W,WSW,41.0,31.0,59.0,55.0,1010.8,1011.2,1.0,8.0,21.6,21.0,No,No,23736
23736,2016-05-30,17.0,21.5,0.4,12.8,,SW,48.0,SW,SW,22.0,22.0,66.0,64.0,1018.2,1017.0,2.0,2.0,20.3,20.3,No,Yes,23737
23737,2016-05-31,15.6,20.4,1.4,4.6,,SW,37.0,SSW,SSW,17.0,24.0,74.0,54.0,1021.1,1018.9,6.0,5.0,17.7,19.0,Yes,No,23738
23738,2016-06-01,15.8,19.9,0.8,4.0,,S,44.0,SW,SSW,26.0,20.0,85.0,66.0,1020.9,1018.1,8.0,4.0,15.8,18.4,No,Yes,23739
23739,2016-06-02,14.6,18.7,1.6,4.2,,SSE,41.0,S,SE,22.0,22.0,52.0,47.0,1023.3,1021.7,6.0,1.0,17.0,17.8,Yes,No,23740
23740,2016-06-03,16.0,19.7,0.0,3.6,,SE,43.0,SE,ESE,24.0,24.0,53.0,56.0,1025.9,1023.7,2.0,7.0,18.3,18.0,No,No,23741
23741,2016-06-04,15.5,20.4,0.3,,,ENE,50.0,ESE,E,17.0,26.0,59.0,66.0,1026.7,1023.3,1.0,8.0,18.8,19.0,No,No,23742
23742,2016-06-05,16.4,20.5,0.0,,,ENE,91.0,E,ENE,41.0,43.0,80.0,72.0,1022.6,1018.1,5.0,7.0,17.7,19.8,No,Yes,23743
23743,2016-06-06,17.7,20.4,1.9,12.8,,ENE,89.0,ENE,ENE,50.0,48.0,91.0,94.0,1013.4,1009.3,8.0,8.0,19.8,18.9,Yes,Yes,23744
23744,2016-06-07,18.6,21.3,29.8,6.4,,ENE,54.0,N,N,13.0,15.0,97.0,89.0,1013.7,1010.8,8.0,8.0,19.9,20.4,Yes,Yes,23745
23745,2016-06-08,16.9,21.4,15.8,,,W,33.0,WSW,W,11.0,15.0,80.0,74.0,1010.8,1007.8,8.0,4.0,19.5,20.3,Yes,No,23746
23746,2016-06-09,16.3,20.9,0.0,3.0,,SW,41.0,S,SSW,17.0,19.0,69.0,76.0,1012.8,1012.3,3.0,3.0,19.7,19.8,No,No,23747
23747,2016-06-10,15.7,20.8,0.0,3.0,,WSW,35.0,WSW,SW,13.0,24.0,70.0,73.0,1016.3,1015.4,1.0,1.0,19.0,20.3,No,No,23748
23748,2016-06-11,17.8,21.1,0.0,,,S,33.0,SSE,SSE,15.0,15.0,76.0,71.0,1019.5,1018.1,6.0,5.0,19.8,19.3,No,No,23749
23749,2016-06-12,16.1,20.3,0.0,,,SSE,54.0,SSW,SSW,17.0,28.0,72.0,65.0,1022.5,1021.5,4.0,8.0,18.1,19.9,No,No,23750
23750,2016-06-13,16.0,18.8,0.0,,,SE,59.0,ESE,SE,28.0,31.0,58.0,58.0,1029.5,1028.3,8.0,8.0,16.9,17.4,No,No,23751
23751,2016-06-14,14.7,18.5,0.4,14.4,,ESE,54.0,ESE,ESE,24.0,22.0,59.0,66.0,1031.0,1027.4,8.0,8.0,17.7,17.4,No,No,23752
23752,2016-06-15,15.8,19.5,0.0,3.2,,SE,41.0,ESE,SE,19.0,22.0,56.0,59.0,1025.3,1022.4,3.0,8.0,18.0,17.8,No,No,23753
23753,2016-06-16,14.5,19.2,0.4,3.6,,SE,39.0,ESE,SE,17.0,19.0,63.0,56.0,1023.4,1021.1,6.0,1.0,17.8,17.8,No,Yes,23754
23754,2016-06-17,14.5,19.6,2.8,4.0,,SE,30.0,ESE,SE,13.0,15.0,57.0,55.0,1023.5,1022.2,1.0,1.0,18.3,18.7,Yes,No,23755
23755,2016-06-18,14.0,19.9,0.0,,,,,ESE,ESE,17.0,17.0,53.0,44.0,1025.9,1023.2,3.0,,18.1,18.9,No,Yes,23756
23756,2016-06-19,15.3,20.6,2.8,,,ENE,44.0,E,E,20.0,19.0,71.0,74.0,1025.5,1022.2,8.0,8.0,18.6,19.1,Yes,No,23757
23757,2016-06-20,17.4,20.9,0.2,10.8,,NNE,50.0,ENE,NNE,31.0,13.0,63.0,81.0,1023.2,1019.8,8.0,8.0,18.6,18.1,No,No,23758
23758,2016-06-21,17.4,21.1,0.4,2.8,,NE,63.0,NNE,NNE,28.0,28.0,80.0,93.0,1017.7,1013.8,8.0,8.0,20.7,19.8,No,Yes,23759
23759,2016-06-22,18.6,20.7,26.4,1.8,,W,61.0,WNW,NW,17.0,19.0,97.0,95.0,1014.8,1011.8,8.0,7.0,18.8,20.6,Yes,Yes,23760
23760,2016-06-23,18.3,19.7,10.8,1.2,,SW,50.0,SSW,SW,19.0,11.0,83.0,76.0,1014.9,1014.6,8.0,8.0,18.5,18.9,Yes,No,23761
23761,2016-06-24,16.0,20.4,0.2,1.4,,WNW,37.0,NE,NW,13.0,13.0,82.0,87.0,1015.9,1012.4,8.0,8.0,19.4,19.9,No,Yes,23762
23762,2016-06-25,16.1,20.8,7.4,,,W,67.0,NW,W,28.0,41.0,85.0,57.0,1008.9,1007.0,7.0,6.0,20.0,20.7,Yes,No,23763
23763,2016-06-26,15.5,19.4,0.8,,,W,54.0,WSW,W,30.0,26.0,66.0,64.0,1014.4,1013.7,4.0,8.0,17.9,18.0,No,No,23764
23764,2016-06-27,15.1,20.5,0.2,8.8,,WSW,43.0,WSW,WSW,20.0,15.0,66.0,65.0,1018.9,1017.0,,1.0,18.3,19.2,No,No,23765
23765,2016-06-28,14.6,20.9,0.2,2.8,,N,52.0,NNE,N,20.0,24.0,68.0,74.0,1016.7,1012.1,3.0,8.0,20.4,20.2,No,Yes,23766
23766,2016-06-29,16.6,20.5,10.4,3.0,,W,44.0,W,SW,30.0,19.0,65.0,71.0,1012.9,1010.8,6.0,2.0,18.3,18.7,Yes,Yes,23767
23767,2016-06-30,13.7,18.1,4.0,4.2,,S,52.0,S,S,22.0,17.0,65.0,60.0,1017.6,1016.9,8.0,8.0,16.7,16.8,Yes,No,23768
23768,2016-07-01,12.9,18.6,0.4,3.4,,SSE,31.0,SSE,S,13.0,11.0,45.0,59.0,1022.0,1019.9,,8.0,17.1,17.2,No,No,23769
23769,2016-07-02,12.0,19.8,0.0,,,WNW,30.0,NE,N,11.0,6.0,79.0,62.0,1022.4,1019.8,8.0,8.0,16.5,18.8,No,Yes,23770
23770,2016-07-03,15.0,20.3,1.1,,,WNW,43.0,WSW,WSW,24.0,22.0,68.0,60.0,1021.2,1019.8,8.0,1.0,18.5,19.8,Yes,No,23771
23771,2016-07-04,15.3,19.8,0.3,10.0,,WSW,41.0,SSW,S,19.0,17.0,76.0,64.0,1022.8,1020.9,8.0,3.0,17.0,18.1,No,No,23772
23772,2016-07-05,13.3,19.7,0.0,2.6,,NE,17.0,,ESE,0.0,11.0,64.0,63.0,1023.7,1020.8,,6.0,17.7,17.8,No,No,23773
23773,2016-07-06,13.3,20.3,0.0,1.4,,NE,39.0,NNE,NNE,20.0,24.0,76.0,96.0,1018.9,1013.7,8.0,8.0,19.0,18.9,No,Yes,23774
23774,2016-07-07,17.4,20.6,21.0,2.2,,W,72.0,W,WSW,24.0,20.0,88.0,67.0,1009.8,1007.1,8.0,1.0,19.0,19.8,Yes,No,23775
23775,2016-07-08,16.5,19.9,0.8,4.8,,W,76.0,WSW,SW,41.0,33.0,65.0,61.0,1009.9,1009.5,8.0,5.0,18.8,19.1,No,Yes,23776
23776,2016-07-09,15.5,19.5,2.4,,,WSW,61.0,SW,SW,26.0,26.0,83.0,66.0,1010.3,1008.8,6.0,2.0,17.6,18.3,Yes,Yes,23777
23777,2016-07-10,15.4,19.5,3.0,,,SW,48.0,SW,SSE,26.0,20.0,75.0,80.0,1011.2,1010.6,8.0,8.0,18.0,18.2,Yes,No,23778
23778,2016-07-11,15.1,19.6,1.0,9.4,,SSE,37.0,SE,SE,20.0,20.0,70.0,64.0,1020.0,1019.2,8.0,7.0,17.4,17.8,No,Yes,23779
23779,2016-07-12,13.1,19.7,3.0,2.6,,E,30.0,E,ENE,17.0,15.0,68.0,59.0,1022.7,1021.3,1.0,1.0,17.5,18.7,Yes,No,23780
23780,2016-07-13,13.3,20.6,0.0,3.4,,NNE,33.0,N,NW,13.0,13.0,66.0,65.0,1022.3,1019.4,7.0,8.0,19.0,19.5,No,Yes,23781
23781,2016-07-14,16.1,18.9,1.2,2.0,,W,52.0,S,S,28.0,24.0,63.0,53.0,1021.7,1020.4,8.0,1.0,17.7,17.8,Yes,No,23782
23782,2016-07-15,15.1,18.6,0.0,5.0,,SSW,39.0,S,SW,13.0,13.0,50.0,50.0,1025.1,1022.5,8.0,6.0,17.0,17.5,No,No,23783
23783,2016-07-16,14.7,19.3,0.0,,,SSW,39.0,SSW,S,22.0,20.0,57.0,72.0,1025.7,1023.6,1.0,8.0,17.9,17.8,No,Yes,23784
23784,2016-07-17,14.8,19.0,1.9,,,SSW,35.0,SE,S,15.0,17.0,77.0,75.0,1025.8,1023.1,8.0,8.0,17.1,17.0,Yes,No,23785
23785,2016-07-18,14.9,18.5,0.9,8.8,,S,41.0,S,SSE,19.0,20.0,58.0,60.0,1024.8,1021.1,7.0,8.0,16.8,17.3,No,No,23786
23786,2016-07-19,14.2,18.9,0.0,4.0,,S,33.0,S,SW,13.0,13.0,58.0,54.0,1023.0,1020.7,1.0,2.0,17.3,17.8,No,No,23787
23787,2016-07-20,15.5,20.4,0.4,4.4,,SW,35.0,W,WSW,17.0,24.0,79.0,87.0,1021.3,1019.7,6.0,8.0,18.6,18.7,No,No,23788
23788,2016-07-21,13.4,19.9,0.2,1.4,,NE,26.0,E,NE,9.0,15.0,70.0,67.0,1021.8,1018.1,5.0,8.0,17.2,17.8,No,Yes,23789
23789,2016-07-22,15.9,21.2,1.4,2.4,,W,56.0,NW,W,15.0,30.0,88.0,75.0,1016.4,1013.6,8.0,4.0,18.7,20.6,Yes,No,23790
23790,2016-07-23,17.8,21.4,0.8,,,W,54.0,WNW,WNW,22.0,24.0,80.0,80.0,1014.9,1011.6,7.0,8.0,19.9,20.2,No,No,23791
23791,2016-07-24,17.6,20.8,0.6,,,WNW,48.0,WNW,S,24.0,13.0,85.0,86.0,1013.7,1013.5,8.0,8.0,20.2,18.3,No,Yes,23792
23792,2016-07-25,13.6,21.8,7.4,7.6,,W,44.0,NNE,W,13.0,17.0,76.0,90.0,1017.3,1014.6,2.0,8.0,19.1,18.8,Yes,Yes,23793
23793,2016-07-26,17.9,20.4,7.6,2.2,,W,41.0,S,SW,17.0,9.0,77.0,64.0,1019.1,1018.1,3.0,8.0,18.9,19.7,Yes,No,23794
23794,2016-07-27,13.9,21.1,0.0,1.6,,N,44.0,ENE,NE,17.0,22.0,80.0,84.0,1022.0,1018.5,8.0,8.0,18.7,19.0,No,Yes,23795
23795,2016-07-28,16.1,19.5,11.2,4.2,,,,WSW,S,15.0,30.0,95.0,62.0,1017.7,1016.3,8.0,8.0,17.2,18.6,Yes,No,23796
23796,2016-07-29,13.7,19.1,0.4,1.0,,SSW,30.0,S,S,17.0,17.0,54.0,52.0,1021.5,1019.2,8.0,1.0,17.6,18.1,No,No,23797
23797,2016-07-30,14.0,19.2,0.0,,,WSW,22.0,SW,W,11.0,13.0,55.0,51.0,1021.0,1017.9,8.0,,17.1,18.6,No,No,23798
23798,2016-07-31,14.1,19.7,0.0,,,SW,22.0,SW,SW,13.0,11.0,65.0,61.0,1019.3,1016.7,1.0,,18.3,19.0,No,No,23799
23799,2016-08-01,14.1,19.9,0.0,9.4,,SW,41.0,WSW,WSW,24.0,26.0,63.0,70.0,1016.9,1014.3,6.0,8.0,18.6,18.7,No,No,23800
23800,2016-08-02,14.4,18.7,0.0,6.6,,S,28.0,S,SSE,13.0,11.0,59.0,57.0,1019.0,1016.3,2.0,4.0,17.3,18.2,No,No,23801
23801,2016-08-03,11.8,20.7,0.0,2.6,,NNE,33.0,NNW,N,9.0,13.0,58.0,58.0,1017.3,1013.1,8.0,2.0,17.5,20.0,No,No,23802
23802,2016-08-04,16.0,21.4,0.2,3.0,,N,65.0,NW,WNW,24.0,19.0,89.0,92.0,1008.8,1006.4,8.0,8.0,20.1,18.1,No,Yes,23803
23803,2016-08-05,14.7,17.9,29.4,3.0,,W,54.0,SSE,S,28.0,30.0,69.0,66.0,1011.2,1011.0,8.0,3.0,16.4,16.1,Yes,No,23804
23804,2016-08-06,12.3,17.1,1.0,,,SSW,76.0,SW,SW,28.0,37.0,54.0,51.0,1015.2,1012.7,4.0,2.0,15.2,15.5,No,No,23805
23805,2016-08-07,11.3,17.2,0.3,,,SSW,61.0,S,S,19.0,26.0,48.0,62.0,1017.5,1016.8,,4.0,15.6,14.6,No,No,23806
23806,2016-08-08,12.4,17.4,0.1,13.0,,S,41.0,S,SSW,15.0,20.0,53.0,64.0,1018.9,1016.9,1.0,8.0,16.0,14.8,No,Yes,23807
23807,2016-08-09,11.9,17.5,1.4,3.8,,SSW,50.0,SW,SSW,24.0,28.0,59.0,57.0,1018.9,1017.6,5.0,8.0,16.1,16.0,Yes,Yes,23808
23808,2016-08-10,10.7,17.7,3.6,4.4,,SSE,48.0,S,S,19.0,19.0,54.0,49.0,1022.0,1021.6,1.0,1.0,15.9,16.7,Yes,No,23809
23809,2016-08-11,12.9,17.3,0.0,4.6,,SSW,33.0,S,SSW,13.0,17.0,43.0,42.0,1024.3,1022.0,2.0,,16.2,16.3,No,No,23810
23810,2016-08-12,10.7,18.4,0.0,3.4,,NNE,33.0,N,WNW,9.0,15.0,53.0,51.0,1022.7,1020.1,,1.0,16.5,16.8,No,No,23811
23811,2016-08-13,12.2,19.0,0.0,,,SSE,26.0,NE,NNE,6.0,7.0,64.0,64.0,1020.6,1018.7,7.0,8.0,17.0,17.9,No,No,23812
23812,2016-08-14,13.0,19.4,0.0,,,E,19.0,ESE,S,13.0,11.0,72.0,64.0,1020.5,1018.2,,,17.5,18.5,No,No,23813
23813,2016-08-15,13.6,18.4,0.0,7.4,,S,56.0,SSW,S,24.0,30.0,63.0,49.0,1021.0,1019.0,1.0,2.0,17.0,16.8,No,Yes,23814
23814,2016-08-16,12.7,17.2,4.0,5.6,,S,59.0,SSE,S,30.0,30.0,74.0,64.0,1020.6,1017.4,3.0,8.0,15.1,16.4,Yes,Yes,23815
23815,2016-08-17,12.9,18.7,8.6,4.4,,ESE,56.0,ESE,ESE,28.0,28.0,67.0,52.0,1019.8,1019.1,1.0,1.0,16.9,17.7,Yes,Yes,23816
23816,2016-08-18,14.1,17.7,3.6,3.6,,E,43.0,ESE,ESE,19.0,24.0,79.0,64.0,1022.8,1021.1,8.0,8.0,16.1,16.8,Yes,No,23817
23817,2016-08-19,14.3,18.6,1.0,5.0,,SE,37.0,ESE,SE,19.0,22.0,57.0,70.0,1023.7,1021.3,1.0,3.0,17.4,17.2,No,Yes,23818
23818,2016-08-20,12.0,18.9,4.7,,,ENE,35.0,E,ESE,20.0,17.0,62.0,54.0,1023.5,1021.3,8.0,,17.5,17.6,Yes,No,23819
23819,2016-08-21,12.9,18.8,0.2,,,S,20.0,SSE,WSW,11.0,6.0,94.0,75.0,1021.7,1019.5,8.0,,14.6,17.6,No,Yes,23820
23820,2016-08-22,11.2,20.4,1.1,8.0,,NE,22.0,NE,NE,11.0,13.0,61.0,64.0,1021.3,1019.8,,7.0,18.3,19.5,Yes,Yes,23821
23821,2016-08-23,13.5,20.3,4.0,3.4,,N,33.0,NE,NNE,13.0,13.0,73.0,66.0,1021.9,1019.8,,3.0,18.7,19.5,Yes,No,23822
23822,2016-08-24,16.0,20.6,0.0,2.8,,NNE,39.0,NNE,N,28.0,15.0,65.0,70.0,1019.2,1016.0,1.0,3.0,19.3,20.2,No,No,23823
23823,2016-08-25,17.9,20.8,0.0,3.6,,NNW,59.0,NNW,NW,30.0,22.0,89.0,92.0,1013.7,1010.1,7.0,7.0,20.1,19.7,No,Yes,23824
23824,2016-08-26,16.2,18.4,23.6,2.2,,W,54.0,WSW,W,17.0,19.0,93.0,80.0,1015.1,1014.9,8.0,8.0,16.3,17.9,Yes,Yes,23825
23825,2016-08-27,15.4,18.0,13.8,,,NNE,41.0,NW,N,15.0,9.0,91.0,91.0,1019.9,1016.9,8.0,8.0,17.2,17.0,Yes,Yes,23826
23826,2016-08-28,16.5,19.4,5.7,,,SW,41.0,NE,SW,9.0,15.0,95.0,86.0,1014.6,1011.3,8.0,8.0,17.2,18.0,Yes,Yes,23827
23827,2016-08-29,14.3,19.1,2.7,3.2,,S,39.0,SSE,S,19.0,26.0,71.0,63.0,1018.7,1018.6,,8.0,18.4,18.0,Yes,No,23828
23828,2016-08-30,14.3,18.9,0.0,3.6,,SSE,44.0,S,SSE,20.0,24.0,73.0,54.0,1024.0,1023.8,,6.0,17.7,16.8,No,No,23829
23829,2016-08-31,13.7,19.2,0.0,5.0,,SSE,35.0,SE,ESE,17.0,15.0,64.0,48.0,1027.8,1025.8,2.0,8.0,16.5,18.5,No,No,23830
23830,2016-09-01,14.9,19.5,0.0,5.0,,ENE,30.0,NE,N,11.0,6.0,100.0,47.0,1026.3,1023.6,8.0,8.0,17.1,18.3,No,No,23831
23831,2016-09-02,12.5,20.3,0.0,3.4,,NE,30.0,NE,NE,17.0,13.0,58.0,65.0,1024.9,1023.0,1.0,8.0,18.6,18.5,No,No,23832
23832,2016-09-03,16.8,21.2,0.0,,,NNE,37.0,NNE,NNE,22.0,20.0,61.0,67.0,1024.0,1021.7,,5.0,19.9,19.6,No,No,23833
23833,2016-09-04,18.0,22.2,0.0,,,N,48.0,NNW,WNW,17.0,22.0,61.0,67.0,1022.6,1019.9,,,21.0,21.3,No,Yes,23834
23834,2016-09-05,14.5,18.2,5.8,12.8,,SSE,37.0,SSE,SE,17.0,19.0,91.0,81.0,1022.4,1020.5,8.0,8.0,14.6,16.4,Yes,Yes,23835
23835,2016-09-06,14.6,19.2,7.0,1.8,,SE,33.0,SE,SE,17.0,15.0,58.0,64.0,1026.0,1024.6,1.0,6.0,18.0,18.1,Yes,No,23836
23836,2016-09-07,15.6,19.1,0.0,5.0,,SSE,33.0,SE,SE,15.0,20.0,52.0,60.0,1028.0,1026.0,8.0,8.0,18.3,17.8,No,No,23837
23837,2016-09-08,15.3,19.0,0.4,4.0,,S,50.0,SSE,SSE,24.0,31.0,63.0,53.0,1026.7,1023.9,8.0,2.0,17.1,16.8,No,No,23838
